781.6491, 1333.687, 14.08483, 0, 0, 0, 1, CJ_IND_CRATE_2, 1409, -1, 1, -1
779.048, 1336.76, 25.54451, -0.002748908, -0.01251102, 0.216472, 0.9762048, CJ_MATRESS_1, 3459, -1, 1, -1
776.0556, 1336.791, 25.46657, -0.005794, 0.003208001, 0.382666, 0.923863, cj_bin_15, 1409, -1, 1, -1
773.8689, 1332.995, 25.44355, 0.0006219403, -0.008069004, -5.499954E-005, 0.9999672, BM_drum_fla, 1409, -1, 1, -1
779.2551, 1333.674, 20.27897, 0, 0, 0, 1, BM_drum_fla, 1409, -1, 1, -1
778.3391, 1332.808, 20.30158, 0.003925084, -0.0005269999, -2.000004E-005, 0.9999922, BM_drum_fla, 2433, -1, 1, -1
778.1939, 1334.247, 20.29945, 0.007024958, -0.0004840001, -2.999998E-005, 0.9999752, BM_drum_fla, 2433, -1, 1, -1
779.9533, 1343.453, 14.45265, 0, 0, -1, 7.54979E-008, bxe1_fukd_pcabin01, 384, 327, 1, -1
780.9521, 1391.747, 15.96384, 0, 0, 0, 1, bxe_autoyrdhp4, 384, 15, 2, -1
777.9292, 1395.995, 28.6411, 0, 0, 0, 1, hp_pwerlines_01, 384, -1, 2, -1
775.8103, 1404.95, 14.92964, 0, 0, -0.7013805, 0.712787, ec_trailer_frdg, 384, 153, 2, -1
780.0562, 1411.778, 13.36198, -0.002811071, -0.0567632, -0.9983591, -0.007013647, CJ_FENCE_6_5, 384, -1, 2, -1
774.9819, 1411.778, 13.36198, -0.002811071, -0.0567632, -0.9983591, -0.007013647, CJ_FENCE_6_5, 384, -1, 2, -1
774.3658, 1417.182, 13.22928, 0, 0, -0.9238795, -0.3826834, BM_NY_FIRE_H, 384, -1, 2, -1
783.0013, 1417.466, 13.23858, -0.02853913, -0.07626591, 0.858978, 0.5054956, BM_NY_SIGN_03, 384, -1, 2, -1
788.9841, 1269.456, 1.856661, -6.479119E-009, 3.678609E-009, 0.4937345, 0.8696126, EC_hbr_trucktyre, 2435, -1, 1, -1
786.9071, 1300.469, 7.935911, 7.883322E-005, 0.01247705, -0.9989128, -0.04491866, CJ_IND_WOODPILE_3, 384, 252, 1, -1
785.5927, 1286.238, 13.68337, 0, 0, 0, 1, BXE_cp_floodlight04, 384, 404, 1, -1
790.3508, 1268.667, 1.856661, 0, 0, 0.8573369, 0.5147558, EC_hbr_trucktyre, 1409, -1, 1, -1
792.5672, 1289.306, 3.468621, 0, 0, 0, 1, bx_bay_cstdetail01, 385, -1, 1, -1
790.1897, 1275.708, 1.848713, 0, 0, 0.7185191, 0.6955072, CJ_IND_CRATE_3, 2433, -1, 1, -1
790.0671, 1278.368, 1.852819, 0, 0, 0.6874976, 0.7261866, CJ_IND_CRATE_3, 2433, -1, 1, -1
801.416, 1275.675, -0.08750725, 0, 0, 0.6913287, 0.7225404, EC_Barge_med_1, 384, 182, 1, -1
795.6335, 1274.567, 2.000037, 0, 0, -0.01712343, 0.9998534, BM_drum_12, 1409, -1, 1, -1
796.7469, 1275.464, 1.861654, -7.000003E-005, -0.0006670002, -0.01712099, 0.9998532, bm_drum_3, 1409, -1, 1, -1
795.8322, 1275.159, 1.861654, -0.0001390001, -0.0004940002, -0.01712001, 0.9998533, bm_drum_7, 2433, -1, 1, -1
796.5625, 1274.464, 2.39138, -0.7704098, 0.1830808, 0.1411949, 0.5941499, bm_drum_7, 2435, -1, 1, -1
794.9534, 1285.805, 3.385546, 0, 0, -0.9999596, -0.008984608, ec_moor_pollb, 3457, -1, 1, -1
797.5778, 1300.273, 7.685434, -0.0001092722, -0.0006577351, -0.9999493, -0.01004166, CJ_IND_WOODPILE_3, 384, 250, 1, -1
793.2325, 1301.61, 7.856066, -0.006980715, 0.00817113, -0.9989155, -0.04530329, CJ_IND_WOODPILE_3, 384, 251, 1, -1
787.3753, 1319.215, 14.09966, 0, 0, 0, 1, CJ_IND_GAS, 2433, -1, 1, -1
783.6813, 1331.203, 25.36605, 0, 0, 0, 1, CJ_IND_CRATE_2, 1409, -1, 1, -1
785.2745, 1320.715, 25.436, 0.0002288826, -0.001638999, -9.998073E-007, 0.9999986, BM_drum_fla, 2433, -1, 1, -1
788.3828, 1324.999, 25.43593, 0.005384997, -0.001257, 9.909009E-005, 0.9999847, BM_drum_fla, 2433, -1, 1, -1
788.3828, 1326.009, 25.44361, -0.0006649997, -0.006436999, 0.0003089607, 0.999979, BM_drum_fla, 2433, -1, 1, -1
789.3316, 1325.826, 25.44361, 0.0006229003, -0.007777996, -8.799919E-005, 0.9999695, BM_drum_fla, 1409, -1, 1, -1
790.6242, 1321.239, 3.528546, 0, 0, 0, 1, bxhp_coast_02b, 385, -1, 1, -1
797.3768, 1330.006, 9.757257, -0.6583676, -0.1240888, -0.6846526, -0.2870625, CJ_WRECK_9, 2432, -1, 1, -1
783.6813, 1331.88, 14.08483, 0, 0, 0, 1, CJ_IND_CRATE_2, 2433, -1, 1, -1
783.6813, 1333.687, 14.08483, 0, 0, 0, 1, CJ_IND_CRATE_2, 1409, -1, 1, -1
791.7145, 1334.63, 5.144531, 0, 0, 0, 1, bxhp_coast_02, 384, 172, 1, -1
789.4006, 1338.006, 8.25421, 0, 0, 0, 1, dockglu_bxe, 384, 189, 1, -1
784.1711, 1352.729, 13.17243, 0, 0, 0.7071069, 0.7071067, bm_nylamp1, 384, -1, 1, -1
787.1558, 1339.794, 8.257624, 0, 0, 0, 1, BXhp_coast_07, 384, 173, 1, -1
802.4232, 1341.116, 22.68949, 0, 0, 0, 1, bxe_cp_floodlight06, 384, 406, 1, -1
790.9652, 1377.018, 18.77596, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
790.8253, 1377.431, 18.59968, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
790.6156, 1377.448, 18.73859, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
802.0967, 1385.152, 13.82623, 0.01151066, -0.007192378, -0.9238928, 0.3824107, hp_gate_brriers, 384, -1, 2, -1
797.9644, 1393.354, 18.65537, 0, 0, -1, 1.192488E-008, BM_elecbox_13, 1408, -1, 2, -1
795.4084, 1393.354, 18.65537, 0, 0, -1, 1.192488E-008, BM_elecbox_13, 1408, -1, 2, -1
801.2841, 1393.083, 18.62949, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
801.6338, 1392.654, 18.66686, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
801.4939, 1393.067, 18.49057, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
798.8843, 1392.766, 13.46998, 0, 0, 0, 1, glue_autoyrdhp4, 384, -1, 2, -1
792.6047, 1397.781, 18.64564, 0, 0, 0.7071069, 0.7071067, bm_ventsquare2, 2433, -1, 2, -1
792.6047, 1396.764, 18.64564, 0, 0, 0.7071069, 0.7071067, bm_ventsquare2, 2433, -1, 2, -1
791.9341, 1394.236, 18.5146, -0.05270525, 0.09911468, -0.005257167, 0.9936654, bm_aerial8, 3457, -1, 2, -1
793.0508, 1407.466, 18.66686, 0, 0, 0, 1, BM_aircon2, 2433, -1, 2, -1
793.0508, 1406.13, 18.66686, 0, 0, 0, 1, BM_aircon2, 2433, -1, 2, -1
787.7124, 1403.429, 13.20948, -0.02710937, 0.006943093, -0.9105755, 0.4123943, WeedPatch_MD_ingame, 3457, -1, 2, -1
790.9652, 1410.291, 18.77596, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
790.8253, 1410.703, 18.59968, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
790.6156, 1410.72, 18.73859, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
787.187, 1409.344, 13.20948, -0.02787787, -0.002439007, -0.9958045, 0.08712166, WeedPatch_MD_ingame, 3457, -1, 2, -1
801.3322, 1412.69, 13.45131, 0.00229411, 0.004384114, -0.9999878, -0.0001569994, CJ_Dumpster_1, 1408, -1, 2, -1
799.1595, 1412.684, 13.43529, -0.005189002, 0.01957988, -0.9997945, -0.0007570107, CJ_Dumpster_1, 1410, -1, 2, -1
793.5014, 1413.117, 13.18596, 0, 0, 0, 1, CJ_IND_CRATE_2, 1408, -1, 2, -1
791.8595, 1411.852, 16.34428, 0, 0, -1, -7.54979E-008, BM_wall_light_02, 384, -1, 2, -1
796.4344, 1412.048, 18.90299, 2.061341E-007, -0.3826834, -0.9238795, -3.834284E-007, bm_wall_light_04, 384, -1, 2, -1
793.583, 1412.048, 18.90299, 2.061341E-007, -0.3826834, -0.9238795, -3.834284E-007, bm_wall_light_04, 384, -1, 2, -1
784.1856, 1413.798, 13.27262, 0.350548, 0.599976, -0.624635, 0.3563368, CJ_FENCE_6_5, 384, -1, 2, -1
799.0884, 1417.071, 13.21422, 0, 0, 0.7071064, 0.7071071, bm_nylamp1, 384, -1, 2, -1
792.5336, 1418.103, 13.38398, 0, 0, 0, 1, BXE_road_40b, 384, 78, 2, -1
811.8879, 1286.107, 3.385546, 0, 0, -0.9999596, -0.008984608, ec_moor_pollb, 3457, -1, 1, -1
817.2693, 1293.305, 3.849513, 0.04811915, -0.138461, -0.2771093, 0.9495912, BM_metalscraps05, 3458, -1, 1, -1
819.8072, 1283.221, -2.894766, 0, 0, 0.8573369, 0.5147558, EC_hbr_pile04, 385, 279, 1, -1
821.0112, 1304.012, 7.553662, -0.0001092722, -0.0006577351, -0.9999493, -0.01004166, CJ_IND_WOODPILE_3, 384, 249, 1, -1
818.5792, 1287.008, 13.68337, 0, 0, 0, 1, bxe_cp_floodlight01, 384, 401, 1, -1
821.8745, 1286.288, 3.385546, 0, 0, -0.9999596, -0.008984608, ec_moor_pollb, 3457, -1, 1, -1
829.4111, 1284.683, -2.894766, 0, 0, 0.8573369, 0.5147558, EC_hbr_pile04, 385, 280, 1, -1
833.9244, 1304.663, 13.68337, 0, 0, 0, 1, bxe_cp_floodlight02, 384, 402, 1, -1
896.9812, 1223.532, -16.16429, 0, 0, 0, 1, bxe_seabed02, 384, -1, 0, -1
837.6269, 1289.784, 0.4631494, 0, 0, -0.5520747, 0.8337946, EC_moor_polla, 3456, -1, 1, -1
839.7851, 1294.873, 0.4631494, 0, 0, -0.5520747, 0.8337946, EC_moor_polla, 3456, -1, 1, -1
836.0499, 1291.396, 0.4676516, 0, 0, -0.5520747, 0.8337946, bm_ind_crate_02, 1408, -1, 1, -1
836.5415, 1293.425, 0.4676516, 0, 0, -0.7311158, 0.6822534, bm_ind_crate_02, 1408, -1, 1, -1
838.7621, 1298.034, 1.656236, 0, 0, -0.5520747, 0.8337946, hp3_jtty_landing01, 384, 307, 1, -1
841.8083, 1299.644, 0.4631494, 0, 0, -0.5520747, 0.8337946, EC_moor_polla, 3456, -1, 1, -1
843.9664, 1304.733, 0.4631494, 0, 0, -0.5520747, 0.8337946, EC_moor_polla, 3456, -1, 1, -1
829.9091, 1331.8, 5.925948, 0, 0, -0.6883268, 0.7254008, cj_ladder_3, 384, -1, 4, -1
831.649, 1339.96, 8.242668, 0, 0, 0, 1, bx_bay_cstdetail02, 384, -1, 4, -1
836.0478, 1339.201, 13.66979, 0, 0, 0, 1, bxe_cp_floodlight03, 384, 403, 4, -1
916.9463, 1347.884, -16.20593, 0, 0, 0, 1, bxe_seabed03, 384, -1, 0, -1
811.7651, 1359.686, 13.65451, 0, 0, 0, 1, big_fence2_bxe, 384, -1, 1, -1
812.5565, 1359.591, 10.21271, 0, 0, 0, 1, BXhp_coast_08, 384, 174, 1, -1
824.7885, 1362.427, 8.749358, 0, 0, 0, 1, dockglu_bxe2, 384, -1, 4, -1
807.218, 1392.395, 18.77596, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
807.0781, 1392.807, 18.59968, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
806.8684, 1392.824, 18.73859, 0, 0, 0, 1, BM_pipe10, 3457, -1, 2, -1
811.3264, 1389.115, 13.19418, 0, 0, -0.9238798, 0.382683, bm_nylamp1, 384, -1, 2, -1
818.2158, 1375.536, 13.20512, -0.06127502, 0.02538097, 0.3818412, 0.9218451, bm_nylamp1, 386, -1, 2, -1
823.072, 1381.623, 13.20446, 0, 0, 0, 1, BM_NY_FIRE_H, 384, -1, 0, -1
830.7126, 1389.731, 16.11646, -0.5, -0.5, 0.5, 0.5000001, BM_wall_light_02, 384, -1, 4, -1
843.2239, 1385.108, 8.329318, -0.2049178, -0.007720046, -0.6749469, 0.7087988, hp_cst_plants1, 385, -1, 4, -1
855.5808, 1388.036, 13.70396, 0.000807895, -0.001501943, 0.4727196, 0.8812112, cj_box_pile, 1408, -1, 4, -1
855.1805, 1390.7, 13.43589, -0.007519996, 0.01465405, 0.1814701, 0.9832585, BM_cratepallate, 2434, -1, 4, -1
855.1486, 1390.544, 13.26599, -0.0002620002, 6.492981E-005, 0.001214964, 0.9999992, BM_cratepallate, 2432, -1, 4, -1
855.1537, 1390.337, 13.60166, -0.01438001, 0.02849197, 0.002060916, 0.9994885, BM_cratepallate, 2434, -1, 4, -1
826.3126, 1394.577, 13.147, 0.060983, -0.046194, -0.002825102, 0.9970653, bm_nylamp1, 386, -1, 4, -1
826.6535, 1395.901, 13.19193, 0, 0, 0, 1, BM_NY_FIRE_H, 384, -1, 4, -1
840.1281, 1393.774, 8.170092, 0, 0, 8.742277E-008, 1, Puddle_hpcoast_01, 385, -1, 4, -1
854.1134, 1396.152, 7.215515, 0, 0, -0.3835957, 0.9235011, bxhp_coast_03, 384, 175, 4, -1
854.8437, 1393.316, 13.68892, -0.8856323, 0.0001729791, 0.4643871, 0.000341054, bm_cratepallate2, 1410, -1, 4, -1
855.5053, 1395.26, 13.31083, -0.9537165, 0.300706, 0.0008120356, 0.0002581135, bm_cratepallate2, 2434, -1, 4, -1
808.3856, 1401.945, 18.90299, -0.2705979, -0.2705981, -0.6532818, 0.6532813, bm_wall_light_04, 384, -1, 2, -1
852.8341, 1401.531, 13.3866, -0.0003860002, -0.000504, -0.7097679, 0.7044353, CJ_Dumpster_1, 1408, -1, 4, -1
812.7763, 1402.975, 13.13715, 0, 0, -1, -3.139165E-007, bm_nylamp1, 384, -1, 2, -1
841.2845, 1404.214, 16.24464, 0, 0, 0.3826834, 0.9238796, bx_hp_factoryold01, 384, 45, 4, -1
852.712, 1403.731, 13.38632, -0.001171979, -0.0004990205, -0.7098319, 0.70437, CJ_Dumpster_1, 2432, -1, 4, -1
806.8542, 1406.796, 18.64564, 0, 0, -0.7071068, 0.7071068, bm_ventsquare2, 2433, -1, 2, -1
806.8542, 1408.068, 18.64564, 0, 0, -0.7071068, 0.7071068, bm_ventsquare2, 2433, -1, 2, -1
805.3598, 1405.367, 18.5146, -0.07140059, -0.08662284, -0.9160152, -0.3851162, bm_aerial8, 3457, -1, 2, -1
808.3856, 1407.883, 18.90299, -0.2705979, -0.2705982, -0.6532818, 0.6532812, bm_wall_light_04, 384, -1, 2, -1
853.124, 1405.46, 13.16499, 0, 0, -0.6881158, 0.7256009, BM_drum_12, 1408, -1, 4, -1
852.5522, 1405.709, 13.18041, 1.003955E-005, 1.609252E-005, -0.688116, 0.7256008, bm_drum_7, 2432, -1, 4, -1
853.3109, 1406.376, 13.47608, -0.6188429, -0.3461339, -0.3423409, 0.6164638, bm_drum_7, 1410, -1, 4, -1
852.3279, 1406.647, 13.18159, 1.696661E-005, -4.031655E-006, -0.688116, 0.7256008, bm_drum_3, 2432, -1, 4, -1
806.8542, 1409.085, 18.64564, 0, 0, -0.7071068, 0.7071068, bm_ventsquare2, 2433, -1, 2, -1
805.2825, 1410.163, 18.5146, -0.05270525, 0.09911468, -0.005257167, 0.9936654, bm_aerial8, 3457, -1, 2, -1
900.6221, 1409.266, 8.673201, 0, 0, 0.3496114, 0.9368948, bxe_rd_38b, 384, 190, 4, -1
826.8229, 1412.368, 13.20451, 0, 0, 0, 1, bm_nytraflite6d, 384, -1, 4, -1
883.0445, 1413.212, 25.11197, 0, 0, 0.4613765, 0.8872045, Ramp_bxbay01, 384, 371, 4, -1
803.3605, 1412.048, 18.90299, 1.657501E-007, -0.3826834, -0.9238795, -4.00156E-007, bm_wall_light_04, 384, -1, 2, -1
806.2119, 1412.048, 18.90299, 2.061341E-007, -0.3826834, -0.9238795, -3.834284E-007, bm_wall_light_04, 384, -1, 2, -1
858.2739, 1413.975, 3.753116, -0.8869818, -0.0009110052, 0.4618019, -0.001212989, bm_cratepallate2, 1410, -1, 4, -1
807.2896, 1417.084, 13.20647, 0, 0, 0.7071069, 0.7071067, bm_nytraflite6d, 384, -1, 2, -1
831.4001, 1422.328, 15.21704, 0, 0, 0.7071069, 0.7071067, bm_gate_11r, 384, -1, 4, -1
835.1741, 1420.711, 18.41391, 0, 0, -1, 1.192488E-008, BM_elecbox_13, 2432, -1, 4, -1
832.6182, 1420.711, 18.41391, 0, 0, -1, 1.192488E-008, BM_elecbox_13, 2432, -1, 4, -1
854.1622, 1422.246, 12.77903, 0, 0, 0, 1, CJ_FENCE_6_5, 384, -1, 4, -1
826.2931, 1424.625, 13.24827, 0, 0, 0, 1, bm_nylamp1, 384, -1, 4, -1
829.6841, 1425.301, 13.30942, 0.002331001, -0.001147, -0.9401141, 0.34085, CJ_CAGE_1, 1408, -1, 4, -1
831.3952, 1423.901, 13.21477, 0, 0, 0.7137987, 0.7003509, bm_gate_11, 384, -1, 4, -1
831.4199, 1425.411, 15.78282, 0, 0, 0.7071069, 0.7071067, bm_gate_11l, 384, -1, 4, -1
854.9008, 1426.891, 13.71956, 0, 0, 0.7071069, 0.7071067, cj_box_pile, 2432, -1, 4, -1
867.8207, 1426.785, 1.656236, 0, 0, -0.7068296, 0.7073838, hp3_jtty_landing03, 384, 306, 4, -1
759.9137, 1448.856, 13.02237, -0.02787787, -0.002439007, -0.9958045, 0.08712166, WeedPatch_MD_ingame, 3457, -1, 2, -1
759.7684, 1474.075, 30.27765, -3.989863E-008, -1.063996E-007, -0.9363328, 0.3511139, BM_pipe7, 3456, -1, 0, -1
761.0387, 1456.037, 27.98692, 0, 0, -0.1305261, 0.9914449, billboardsign_hp2, 384, 206, 2, -1
760.886, 1435.836, 13.36198, -0.02347461, 0.002575836, -0.007103319, 0.9996958, CJ_FENCE_6_5, 384, -1, 2, -1
764.0416, 1464.269, 23.00602, 0, 0, 0, 1, bxe_craptenbak_01, 384, 193, 2, -1
762.3363, 1443.726, 12.88516, -0.02787787, -0.002439007, -0.9958045, 0.08712166, WeedPatch_MD_ingame, 3457, -1, 2, -1
764.3545, 1477.444, 13.77303, 0.0005451019, -6.407726E-005, 0.258759, 0.9659418, cj_box_pile, 2432, -1, 0, -1
762.4424, 1470.381, 30.3088, -1.55496E-010, -2.728296E-008, -0.9999838, 0.00569929, bm_ventsquare2, 2432, -1, 2, -1
767.5136, 1458.122, 31.60697, 0, 0, -0.7071069, 0.7071068, CJ_EXT_DOOR_16, 384, 397, 2, -1
765.2378, 1448.533, 12.88516, -0.02502938, 0.01251617, -0.8028381, 0.59554, WeedPatch_MD_ingame, 3457, -1, 2, -1
769.5439, 1453.007, 30.84878, -0.07900482, 0.01270847, -0.1492515, 0.985556, bm_aerial8, 3456, -1, 2, -1
765.9398, 1435.836, 13.36198, -0.02347461, 0.002575836, -0.007103319, 0.9996958, CJ_FENCE_6_5, 384, -1, 2, -1
767.5136, 1469.593, 31.60697, 0, 0, -0.7071069, 0.7071068, CJ_EXT_DOOR_16, 384, 397, 2, -1
768.545, 1478.008, 13.7704, -0.0001360238, 0.0004089107, 0.258812, 0.9659276, cj_box_pile, 2432, -1, 0, -1
766.5749, 1462.936, 30.27765, -3.989863E-008, -1.063996E-007, -0.9363328, 0.3511139, BM_pipe7, 3456, -1, 2, -1
766.9601, 1474.075, 30.27765, -3.989863E-008, -1.063996E-007, -0.9363328, 0.3511139, BM_pipe7, 3456, -1, 0, -1
765.385, 1477.165, 28.46257, 0, 0, -1, 7.54979E-008, CJ_WALL_BILLBRD_2, 384, -1, 0, -1
780.8519, 1430.565, 13.24828, 0, 0, -0.7071068, 0.7071069, bm_nylamp1, 384, -1, 2, -1
780.8081, 1445.461, 13.72199, 0, 0, 0, 1, hp2_glue_weeds, 384, -1, 2, -1
771.0884, 1453.007, 30.88545, -0.03942548, -0.04652388, -0.3698683, 0.9270806, bm_aerial8, 3456, -1, 2, -1
782.3479, 1461.565, 21.87507, 0, 0, -1, -7.54979E-008, BM_wall_light_01, 384, -1, 2, -1
776.6191, 1455.955, 13.44828, 0.002402079, 0.005073926, -0.7346287, 0.678446, CJ_Dumpster_1, 1409, -1, 2, -1
781.9762, 1458.062, 13.20642, 0, 0, 0.7071067, 0.7071069, BM_elecbox_13, 2432, -1, 2, -1
771.8719, 1459.714, 19.13014, 0, 0, -0.7071069, 0.7071067, fire_esc_4, 384, -1, 2, -1
771.8719, 1459.714, 27.24788, 0, 0, -0.7071069, 0.7071067, Fire_Esc_4b, 384, -1, 2, -1
771.8719, 1459.714, 23.19649, 0, 0, -0.7071069, 0.7071067, Fire_Esc_4b, 384, -1, 2, -1
774.4584, 1467.857, 13.2536, -0.005089114, -0.004595024, -0.6171498, 0.7868157, CJ_RUB_PILE_20, 3457, -1, 2, -1
772.9064, 1464.283, 13.27762, -0.006047999, 0.0007420006, -0.5295469, 0.8482588, cj_bin_15, 2433, -1, 2, -1
770.9629, 1463.165, 30.13742, -0.05270525, 0.09911468, -0.005257167, 0.9936654, bm_aerial8, 3456, -1, 2, -1
771.1248, 1465.229, 30.13742, 0.07269926, 0.00925026, -0.90905, 0.4101918, bm_aerial8, 3456, -1, 2, -1
771.5415, 1466.689, 30.3088, -1.918201E-008, 1.940192E-008, 0.7111253, 0.7030653, bm_ventsquare2, 2432, -1, 2, -1
782.3479, 1470.914, 21.87507, 0, 0, -1, -7.54979E-008, BM_wall_light_01, 384, -1, 2, -1
770.4868, 1476.884, 13.77481, 0.0005220153, -0.0001040778, 0.2579421, 0.9661602, cj_box_pile, 1408, -1, 0, -1
770.9528, 1474.266, 30.47449, 0.05644415, -0.04674193, -0.3219558, 0.943914, bm_aerial8, 3456, -1, 0, -1
771.8719, 1471.196, 19.13014, 0, 0, -0.7071069, 0.7071067, fire_esc_4, 384, -1, 2, -1
771.8719, 1471.196, 23.19649, 0, 0, -0.7071069, 0.7071067, Fire_Esc_4b, 384, -1, 2, -1
771.8719, 1471.196, 27.24788, 0, 0, -0.7071069, 0.7071067, Fire_Esc_4b, 384, -1, 2, -1
796.8861, 1434.991, 13.32492, -0.003262999, 0.001383936, 4.507538E-005, 0.9999937, CJ_RUB_PILE_17, 3456, -1, 2, -1
791.2762, 1435.629, 13.24997, 0, 0, 8.742277E-008, 1, bm_gate_14, 384, -1, 2, -1
